domain_length,domain_num_of_unique_char,domain_num_of_unique_letters,domain_num_of_unique_numbers,ratio_of_letters_of_domain_name,ratio_of_numbers_of_domain_name,ratio_of_unique_letters_to_num_of_unique_characters,ratio_of_unique_numbers_to_num_of_unique_characters,entropy,vowel_consonant_ratio,dict_ratio,domain_class
12,8,8,0,1.0,0.0,1.0,0.0,2.918295834054489,0.4999999375000079,0.0,legit
12,8,8,0,1.0,0.0,1.0,0.0,2.918295834054489,0.4999999375000079,0.0,legit
10,6,6,0,1.0,0.0,1.0,0.0,2.4464393446710155,0.4285713673469475,0.0,legit
13,7,7,0,1.0,0.0,1.0,0.0,2.6612262562697895,0.6249999218750099,0.0,legit
9,6,6,0,1.0,0.0,1.0,0.0,2.5032583347756456,0.49999991666668053,0.0,legit
9,7,7,0,1.0,0.0,1.0,0.0,2.725480556997868,0.285714244897965,0.0,legit
9,7,7,0,1.0,0.0,1.0,0.0,2.725480556997868,0.49999991666668053,0.0,legit
9,7,7,0,1.0,0.0,1.0,0.0,2.725480556997868,0.49999991666668053,0.0,legit
11,8,8,0,1.0,0.0,1.0,0.0,2.913977073182752,0.3749999531250059,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.599999880000024,0.0,legit
8,6,6,0,1.0,0.0,1.0,0.0,2.5,0.33333327777778704,0.0,legit
9,8,8,0,1.0,0.0,1.0,0.0,2.94770277922009,0.285714244897965,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.6666665555555741,0.0,legit
9,7,7,0,1.0,0.0,1.0,0.0,2.725480556997868,0.285714244897965,0.0,legit
11,9,9,0,1.0,0.0,1.0,0.0,3.095795255000934,0.3749999531250059,0.0,legit
19,13,13,0,1.0,0.0,1.0,0.0,3.5766176449086657,0.4615384260355057,0.0,legit
11,8,8,0,1.0,0.0,1.0,0.0,2.913977073182752,0.57142848979593,0.0,legit
20,11,11,0,1.0,0.0,1.0,0.0,3.284183719779189,0.6666666111111158,0.0,legit
18,7,7,0,1.0,0.0,1.0,0.0,2.557727778739319,0.7999999200000081,0.0,legit
18,11,11,0,1.0,0.0,1.0,0.0,3.149673447186741,0.636363578512402,0.0,legit
16,9,9,0,1.0,0.0,1.0,0.0,2.952819531114783,0.599999940000006,0.0,legit
17,10,10,0,1.0,0.0,1.0,0.0,3.101881223476018,0.699999930000007,0.0,legit
13,6,6,0,1.0,0.0,1.0,0.0,2.353533948577482,0.6249999218750099,0.0,legit
18,8,8,0,1.0,0.0,1.0,0.0,2.7052290027422967,0.636363578512402,0.0,legit
12,8,8,0,1.0,0.0,1.0,0.0,2.918295834054489,0.4999999375000079,0.0,legit
15,11,11,0,1.0,0.0,1.0,0.0,3.323231428797621,0.499999950000005,0.0,legit
13,9,9,0,1.0,0.0,1.0,0.0,3.0269868333592873,0.44444439506173394,0.0,legit
7,6,6,0,1.0,0.0,1.0,0.0,2.521640636343318,0.16666663888889352,0.0,legit
7,6,6,0,1.0,0.0,1.0,0.0,2.521640636343318,0.16666663888889352,0.0,legit
11,7,7,0,1.0,0.0,1.0,0.0,2.6635327548042547,0.57142848979593,0.0,legit
13,11,11,0,0.9230769230769231,0.0,1.0,0.0,3.546593564294939,0.7142856122449125,0.0,legit
9,9,9,0,1.0,0.0,1.0,0.0,3.169925001442312,0.49999991666668053,0.0,legit
9,8,8,0,1.0,0.0,1.0,0.0,2.94770277922009,0.49999991666668053,0.0,legit
9,8,8,0,1.0,0.0,1.0,0.0,2.94770277922009,0.49999991666668053,0.0,legit
10,9,9,0,1.0,0.0,1.0,0.0,3.1219280948873624,0.6666665555555741,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.4285713673469475,0.14285714285714285,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.4285713673469475,0.14285714285714285,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.4285713673469475,0.14285714285714285,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.4285713673469475,0.14285714285714285,legit
16,11,11,0,0.9375,0.0,1.0,0.0,3.5,0.499999950000005,0.14285714285714285,legit
12,10,10,0,1.0,0.0,1.0,0.0,3.2516291673878226,0.4999999375000079,0.14285714285714285,legit
10,7,7,0,1.0,0.0,1.0,0.0,2.6464393446710157,0.4285713673469475,0.14285714285714285,legit
11,9,9,0,0.9090909090909091,0.0,1.0,0.0,3.2776134368191157,0.6666665555555741,0.0,legit
15,10,10,0,0.9333333333333333,0.0,1.0,0.0,3.323231428797621,0.5555554938271674,0.0,legit
14,11,11,0,1.0,0.0,1.0,0.0,3.3787834934861753,0.7499999062500118,0.0,legit
12,8,8,0,1.0,0.0,1.0,0.0,2.8553885422075336,0.7142856122449125,0.0,legit
19,10,10,0,1.0,0.0,1.0,0.0,3.1813663288914587,0.5833332847222263,0.0,legit
14,11,11,0,0.9285714285714286,0.0,1.0,0.0,3.521640636343318,0.6249999218750099,0.0,legit
15,10,10,0,1.0,0.0,1.0,0.0,3.1898980954642875,0.499999950000005,0.0,legit
11,9,9,0,0.9090909090909091,0.0,1.0,0.0,3.2776134368191157,0.6666665555555741,0.0,legit
10,6,6,0,1.0,0.0,1.0,0.0,2.3709505944546687,0.4285713673469475,0.0,legit
14,10,10,0,1.0,0.0,1.0,0.0,3.1820058147602133,0.39999996000000404,0.0,legit
16,12,12,0,1.0,0.0,1.0,0.0,3.452819531114783,0.3333333055555579,0.0,legit
16,12,12,0,1.0,0.0,1.0,0.0,3.452819531114783,0.3333333055555579,0.0,legit
13,10,10,0,1.0,0.0,1.0,0.0,3.238901256602631,0.299999970000003,0.0,legit
17,14,14,0,1.0,0.0,1.0,0.0,3.7345216647797512,0.41666663194444736,0.0,legit
16,14,12,2,0.875,0.125,0.8571428571428571,0.14285714285714285,3.75,0.39999996000000404,0.14285714285714285,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.33333327777778704,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.33333327777778704,0.0,legit
13,11,11,0,1.0,0.0,1.0,0.0,3.3927474104487847,0.44444439506173394,0.0,legit
17,10,10,0,1.0,0.0,1.0,0.0,3.2195282822995472,0.699999930000007,0.0,legit
14,9,9,0,1.0,0.0,1.0,0.0,3.0391486719030705,0.39999996000000404,0.0,legit
13,7,7,0,1.0,0.0,1.0,0.0,2.6612262562697895,0.299999970000003,0.0,legit
12,9,9,0,1.0,0.0,1.0,0.0,3.084962500721156,0.33333329629630043,0.0,legit
14,10,10,0,1.0,0.0,1.0,0.0,3.0930692077718898,0.7499999062500118,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.6666665555555741,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.6666665555555741,0.0,legit
11,9,9,0,1.0,0.0,1.0,0.0,3.095795255000934,0.8333331944444675,0.0,legit
10,9,9,0,1.0,0.0,1.0,0.0,3.1219280948873624,0.4285713673469475,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.8464393446710154,0.99999980000004,0.0,legit
8,6,6,0,1.0,0.0,1.0,0.0,2.5,0.599999880000024,0.0,legit
11,8,8,0,1.0,0.0,1.0,0.0,2.913977073182752,0.3749999531250059,0.0,legit
11,9,9,0,1.0,0.0,1.0,0.0,3.095795255000934,0.8333331944444675,0.0,legit
11,9,9,0,1.0,0.0,1.0,0.0,3.095795255000934,0.57142848979593,0.0,legit
11,6,6,0,1.0,0.0,1.0,0.0,2.3685225277282065,0.57142848979593,0.0,legit
12,9,9,0,1.0,0.0,1.0,0.0,3.0220552088742005,0.7142856122449125,0.0,legit
12,8,8,0,1.0,0.0,1.0,0.0,2.8553885422075336,0.09090908264462885,0.0,dga
25,19,11,8,0.6,0.4,0.5789473684210527,0.42105263157894735,4.163856189774725,0.15384614201183525,0.0,dga
13,8,8,0,1.0,0.0,1.0,0.0,2.873140679513133,0.44444439506173394,0.0,dga
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.33333327777778704,0.0,legit
15,11,11,0,1.0,0.0,1.0,0.0,3.323231428797621,0.07142856632653098,0.0,dga
14,12,12,0,1.0,0.0,1.0,0.0,3.521640636343318,0.39999996000000404,0.0,dga
24,18,18,0,1.0,0.0,1.0,0.0,4.053508854797678,0.1999999900000005,0.0,dga
13,10,10,0,1.0,0.0,1.0,0.0,3.238901256602631,0.6249999218750099,0.0,dga
12,11,11,0,1.0,0.0,1.0,0.0,3.4182958340544896,0.09090908264462885,0.0,dga
14,11,11,0,1.0,0.0,1.0,0.0,3.2359263506290326,0.0,0.0,dga
14,11,11,0,1.0,0.0,1.0,0.0,3.3787834934861753,0.2727272479338866,0.0,dga
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.599999880000024,0.0,legit
11,8,8,0,0.9090909090909091,0.0,1.0,0.0,3.095795255000934,0.99999980000004,0.0,legit
13,9,9,0,1.0,0.0,1.0,0.0,3.0269868333592873,0.857142734693895,0.0,legit
11,10,10,0,1.0,0.0,1.0,0.0,3.2776134368191157,0.57142848979593,0.0,legit
9,6,6,0,1.0,0.0,1.0,0.0,2.5032583347756456,1.249999687500078,0.0,legit
9,7,7,0,1.0,0.0,1.0,0.0,2.725480556997868,0.799999840000032,0.0,legit
10,9,9,0,1.0,0.0,1.0,0.0,3.1219280948873624,0.4285713673469475,0.0,legit
13,10,10,0,1.0,0.0,1.0,0.0,3.238901256602631,0.44444439506173394,0.0,legit
10,7,7,0,1.0,0.0,1.0,0.0,2.6464393446710157,0.4285713673469475,0.0,legit
10,7,7,0,1.0,0.0,1.0,0.0,2.6464393446710157,0.4285713673469475,0.0,legit
15,10,10,0,1.0,0.0,1.0,0.0,3.139572261986723,0.6666665925926009,0.0,legit
12,7,7,0,1.0,0.0,1.0,0.0,2.688721875540867,0.4999999375000079,0.0,legit
15,10,10,0,1.0,0.0,1.0,0.0,3.1898980954642875,0.8749998906250137,0.0,legit
10,9,9,0,1.0,0.0,1.0,0.0,3.1219280948873624,0.6666665555555741,0.0,legit
10,9,9,0,1.0,0.0,1.0,0.0,3.1219280948873624,0.6666665555555741,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.6666665555555741,0.0,legit
11,8,8,0,1.0,0.0,1.0,0.0,2.913977073182752,0.57142848979593,0.0,legit
11,8,8,0,1.0,0.0,1.0,0.0,2.913977073182752,0.57142848979593,0.0,legit
11,8,8,0,1.0,0.0,1.0,0.0,2.913977073182752,0.57142848979593,0.0,legit
10,9,9,0,1.0,0.0,1.0,0.0,3.1219280948873624,0.4285713673469475,0.0,legit
9,8,8,0,1.0,0.0,1.0,0.0,2.94770277922009,0.49999991666668053,0.0,legit
12,8,8,0,1.0,0.0,1.0,0.0,2.8553885422075336,0.4999999375000079,0.0,legit
12,8,8,0,1.0,0.0,1.0,0.0,2.8553885422075336,0.4999999375000079,0.0,legit
12,8,8,0,1.0,0.0,1.0,0.0,2.8553885422075336,0.4999999375000079,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.8464393446710154,0.99999980000004,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.8464393446710154,0.99999980000004,0.0,legit
9,7,7,0,1.0,0.0,1.0,0.0,2.725480556997868,0.49999991666668053,0.0,legit
9,7,7,0,1.0,0.0,1.0,0.0,2.725480556997868,0.49999991666668053,0.0,legit
9,7,7,0,1.0,0.0,1.0,0.0,2.725480556997868,0.799999840000032,0.0,legit
9,7,7,0,1.0,0.0,1.0,0.0,2.725480556997868,0.799999840000032,0.0,legit
9,7,7,0,1.0,0.0,1.0,0.0,2.725480556997868,0.799999840000032,0.0,legit
12,9,9,0,1.0,0.0,1.0,0.0,3.084962500721156,0.7142856122449125,0.0,legit
12,9,9,0,1.0,0.0,1.0,0.0,3.084962500721156,0.7142856122449125,0.0,legit
12,9,9,0,1.0,0.0,1.0,0.0,3.084962500721156,0.7142856122449125,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.99999980000004,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.99999980000004,0.0,legit
7,6,6,0,1.0,0.0,1.0,0.0,2.521640636343318,0.7499998125000469,0.0,legit
7,6,6,0,1.0,0.0,1.0,0.0,2.521640636343318,0.7499998125000469,0.0,legit
7,6,6,0,1.0,0.0,1.0,0.0,2.521640636343318,0.7499998125000469,0.0,legit
7,6,6,0,1.0,0.0,1.0,0.0,2.521640636343318,0.7499998125000469,0.0,legit
7,6,6,0,1.0,0.0,1.0,0.0,2.521640636343318,0.7499998125000469,0.0,legit
13,9,9,0,1.0,0.0,1.0,0.0,3.0269868333592873,0.6249999218750099,0.0,legit
12,9,9,0,1.0,0.0,1.0,0.0,3.084962500721156,0.7142856122449125,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.6666665555555741,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.6666665555555741,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.6666665555555741,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.6666665555555741,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.6666665555555741,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.6666665555555741,0.0,legit
9,5,5,0,1.0,0.0,1.0,0.0,2.113283334294875,0.799999840000032,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.6666665555555741,0.0,legit
11,7,7,0,1.0,0.0,1.0,0.0,2.6635327548042547,0.57142848979593,0.0,legit
11,7,7,0,1.0,0.0,1.0,0.0,2.6635327548042547,0.57142848979593,0.0,legit
11,7,7,0,1.0,0.0,1.0,0.0,2.6635327548042547,0.57142848979593,0.0,legit
11,7,7,0,1.0,0.0,1.0,0.0,2.6635327548042547,0.57142848979593,0.0,legit
11,7,7,0,1.0,0.0,1.0,0.0,2.6635327548042547,0.57142848979593,0.0,legit
10,7,7,0,1.0,0.0,1.0,0.0,2.721928094887362,0.6666665555555741,0.0,legit
16,10,10,0,1.0,0.0,1.0,0.0,3.202819531114783,0.7777776913580343,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.6666665555555741,0.0,legit
13,9,9,0,1.0,0.0,1.0,0.0,2.931208948910323,0.857142734693895,0.0,legit
10,9,9,0,1.0,0.0,1.0,0.0,3.1219280948873624,0.4285713673469475,0.0,legit
13,11,11,0,1.0,0.0,1.0,0.0,3.334679141051595,0.857142734693895,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.33333327777778704,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.33333327777778704,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.33333327777778704,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.33333327777778704,0.0,legit
11,9,9,0,1.0,0.0,1.0,0.0,3.095795255000934,0.57142848979593,0.0,legit
11,9,9,0,1.0,0.0,1.0,0.0,3.095795255000934,0.57142848979593,0.0,legit
7,7,7,0,1.0,0.0,1.0,0.0,2.8073549220576037,0.7499998125000469,0.0,legit
7,7,7,0,1.0,0.0,1.0,0.0,2.8073549220576037,0.7499998125000469,0.0,legit
28,18,18,0,1.0,0.0,1.0,0.0,4.039148671903071,0.3333333174603182,0.0,dga
25,20,20,0,1.0,0.0,1.0,0.0,4.213660689688186,0.3888888672839518,0.0,dga
13,11,11,0,1.0,0.0,1.0,0.0,3.3927474104487847,0.299999970000003,0.0,dga
16,10,10,0,0.9375,0.0,1.0,0.0,3.327819531114783,0.8749998906250137,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.599999880000024,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.6666665555555741,0.0,legit
10,7,7,0,1.0,0.0,1.0,0.0,2.721928094887362,0.99999980000004,0.0,legit
10,7,7,0,1.0,0.0,1.0,0.0,2.721928094887362,0.99999980000004,0.0,legit
7,6,6,0,1.0,0.0,1.0,0.0,2.521640636343318,0.399999920000016,0.0,legit
12,9,9,0,1.0,0.0,1.0,0.0,3.084962500721156,0.4999999375000079,0.0,legit
16,11,11,0,1.0,0.0,1.0,0.0,3.25,0.599999940000006,0.0,legit
11,10,10,0,1.0,0.0,1.0,0.0,3.2776134368191157,0.57142848979593,0.0,legit
7,7,7,0,1.0,0.0,1.0,0.0,2.8073549220576037,0.399999920000016,0.0,legit
7,7,7,0,1.0,0.0,1.0,0.0,2.8073549220576037,0.399999920000016,0.0,legit
8,8,8,0,1.0,0.0,1.0,0.0,3.0,0.33333327777778704,0.0,legit
11,9,9,0,0.9090909090909091,0.0,1.0,0.0,3.2776134368191157,0.6666665555555741,0.0,legit
9,8,8,0,1.0,0.0,1.0,0.0,2.94770277922009,0.49999991666668053,0.0,legit
14,12,12,0,1.0,0.0,1.0,0.0,3.521640636343318,0.39999996000000404,0.0,legit
11,9,9,0,1.0,0.0,1.0,0.0,3.095795255000934,0.57142848979593,0.0,legit
11,9,9,0,1.0,0.0,1.0,0.0,3.095795255000934,0.57142848979593,0.0,legit
10,9,9,0,1.0,0.0,1.0,0.0,3.1219280948873624,0.6666665555555741,0.0,legit
12,10,10,0,1.0,0.0,1.0,0.0,3.2516291673878226,0.7142856122449125,0.0,legit
12,8,8,0,1.0,0.0,1.0,0.0,2.8553885422075336,0.9999998333333611,0.0,legit
14,10,10,0,1.0,0.0,1.0,0.0,3.1820058147602133,0.7499999062500118,0.0,legit
13,10,10,0,1.0,0.0,1.0,0.0,3.180832987205441,0.857142734693895,0.0,legit
19,14,14,0,1.0,0.0,1.0,0.0,3.6421498816369042,0.4615384260355057,0.0,legit
13,11,11,0,1.0,0.0,1.0,0.0,3.3927474104487847,0.857142734693895,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.6666665555555741,0.0,legit
11,10,10,0,1.0,0.0,1.0,0.0,3.2776134368191157,0.3749999531250059,0.14285714285714285,legit
11,8,8,0,1.0,0.0,1.0,0.0,2.8453509366224368,0.8333331944444675,0.0,legit
11,9,9,0,1.0,0.0,1.0,0.0,3.095795255000934,0.57142848979593,0.0,legit
11,9,9,0,1.0,0.0,1.0,0.0,3.095795255000934,0.57142848979593,0.0,legit
12,7,7,0,1.0,0.0,1.0,0.0,2.688721875540867,0.7142856122449125,0.0,legit
9,6,6,0,1.0,0.0,1.0,0.0,2.4193819456463714,0.799999840000032,0.0,legit
14,9,9,0,1.0,0.0,1.0,0.0,3.0930692077718898,0.7499999062500118,0.0,legit
17,11,11,0,1.0,0.0,1.0,0.0,3.29277019393699,0.3076922840236705,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.6666665555555741,0.0,legit
10,9,9,0,1.0,0.0,1.0,0.0,3.1219280948873624,0.4285713673469475,0.0,legit
10,9,9,0,1.0,0.0,1.0,0.0,3.1219280948873624,0.4285713673469475,0.0,legit
9,6,6,0,1.0,0.0,1.0,0.0,2.5032583347756456,0.799999840000032,0.0,legit
9,6,6,0,1.0,0.0,1.0,0.0,2.5032583347756456,0.799999840000032,0.0,legit
9,6,6,0,1.0,0.0,1.0,0.0,2.5032583347756456,0.799999840000032,0.0,legit
11,8,8,0,1.0,0.0,1.0,0.0,2.8453509366224368,0.8333331944444675,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.8464393446710154,0.6666665555555741,0.0,legit
8,8,5,3,0.625,0.375,0.625,0.375,3.0,0.6666664444445185,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.33333327777778704,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.599999880000024,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.599999880000024,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.599999880000024,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.599999880000024,0.0,legit
8,8,8,0,1.0,0.0,1.0,0.0,3.0,0.33333327777778704,0.0,legit
12,7,7,0,0.9166666666666666,0.0,1.0,0.0,2.8553885422075336,0.57142848979593,0.0,legit
12,11,11,0,1.0,0.0,1.0,0.0,3.4182958340544896,0.4999999375000079,0.0,legit
12,11,11,0,1.0,0.0,1.0,0.0,3.4182958340544896,0.4999999375000079,0.0,legit
12,10,10,0,1.0,0.0,1.0,0.0,3.2516291673878226,0.4999999375000079,0.0,legit
12,9,9,0,1.0,0.0,1.0,0.0,3.084962500721156,0.7142856122449125,0.0,legit
16,12,12,0,1.0,0.0,1.0,0.0,3.4056390622295662,0.599999940000006,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.33333327777778704,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.33333327777778704,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.33333327777778704,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.33333327777778704,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.33333327777778704,0.0,legit
12,11,11,0,1.0,0.0,1.0,0.0,3.4182958340544896,0.7142856122449125,0.0,legit
18,12,12,0,1.0,0.0,1.0,0.0,3.3921472236645345,0.3846153550295881,0.0,legit
9,8,8,0,1.0,0.0,1.0,0.0,2.94770277922009,0.49999991666668053,0.0,legit
9,8,8,0,1.0,0.0,1.0,0.0,2.94770277922009,0.49999991666668053,0.0,legit
13,9,9,0,1.0,0.0,1.0,0.0,3.0850551027564768,0.6249999218750099,0.0,legit
17,11,11,0,1.0,0.0,1.0,0.0,3.29277019393699,0.5454544958677732,0.0,legit
15,10,10,0,1.0,0.0,1.0,0.0,3.1898980954642875,0.6666665925926009,0.0,legit
9,7,7,0,1.0,0.0,1.0,0.0,2.725480556997868,0.49999991666668053,0.0,legit
9,7,7,0,1.0,0.0,1.0,0.0,2.725480556997868,0.49999991666668053,0.0,legit
9,7,7,0,1.0,0.0,1.0,0.0,2.725480556997868,0.49999991666668053,0.0,legit
11,10,10,0,1.0,0.0,1.0,0.0,3.2776134368191157,0.3749999531250059,0.0,legit
12,10,10,0,0.9166666666666666,0.0,1.0,0.0,3.4182958340544896,0.57142848979593,0.0,legit
11,8,8,0,0.9090909090909091,0.0,1.0,0.0,3.095795255000934,0.4285713673469475,0.0,legit
7,7,5,2,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,2.8073549220576037,0.24999993750001562,0.0,legit
17,13,13,0,0.9411764705882353,0.0,1.0,0.0,3.7345216647797512,0.599999940000006,0.0,legit
24,14,14,0,1.0,0.0,1.0,0.0,3.688721875540867,0.5999999600000027,0.0,legit
12,8,8,0,1.0,0.0,1.0,0.0,2.7516291673878226,0.4999999375000079,0.0,legit
11,8,8,0,1.0,0.0,1.0,0.0,2.913977073182752,0.3749999531250059,0.0,legit
12,9,9,0,1.0,0.0,1.0,0.0,3.084962500721156,0.4999999375000079,0.0,legit
13,10,10,0,1.0,0.0,1.0,0.0,3.238901256602631,0.299999970000003,0.0,legit
8,6,6,0,1.0,0.0,1.0,0.0,2.5,0.33333327777778704,0.0,legit
8,6,6,0,1.0,0.0,1.0,0.0,2.5,0.33333327777778704,0.0,legit
8,6,6,0,1.0,0.0,1.0,0.0,2.5,0.33333327777778704,0.0,legit
15,11,11,0,1.0,0.0,1.0,0.0,3.3735572622751855,0.3636363305785154,0.0,legit
9,8,8,0,1.0,0.0,1.0,0.0,2.94770277922009,0.285714244897965,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.599999880000024,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.33333327777778704,0.0,legit
10,9,9,0,1.0,0.0,1.0,0.0,3.1219280948873624,0.4285713673469475,0.0,legit
11,7,7,0,1.0,0.0,1.0,0.0,2.5949066182439395,0.3749999531250059,0.0,legit
10,7,7,0,1.0,0.0,1.0,0.0,2.721928094887362,0.6666665555555741,0.0,legit
10,7,7,0,1.0,0.0,1.0,0.0,2.721928094887362,0.6666665555555741,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.6666665555555741,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,0.6666665555555741,0.0,legit
9,8,8,0,1.0,0.0,1.0,0.0,2.94770277922009,0.49999991666668053,0.0,legit
14,9,9,0,1.0,0.0,1.0,0.0,2.950212064914747,0.5555554938271674,0.0,legit
16,11,11,0,1.0,0.0,1.0,0.0,3.327819531114783,0.9999998750000157,0.0,legit
12,8,8,0,1.0,0.0,1.0,0.0,2.918295834054489,0.4999999375000079,0.0,legit
12,8,8,0,1.0,0.0,1.0,0.0,2.918295834054489,0.4999999375000079,0.0,legit
8,8,8,0,1.0,0.0,1.0,0.0,3.0,0.599999880000024,0.0,legit
8,8,8,0,1.0,0.0,1.0,0.0,3.0,0.33333327777778704,0.0,legit
8,8,8,0,1.0,0.0,1.0,0.0,3.0,0.33333327777778704,0.0,legit
18,11,11,0,1.0,0.0,1.0,0.0,3.2390979179887864,0.7999999200000081,0.0,legit
10,9,9,0,1.0,0.0,1.0,0.0,3.1219280948873624,0.4285713673469475,0.14285714285714285,legit
12,9,9,0,1.0,0.0,1.0,0.0,3.084962500721156,0.19999998000000202,0.0,dga
9,7,7,0,1.0,0.0,1.0,0.0,2.725480556997868,0.49999991666668053,0.0,legit
12,10,10,0,1.0,0.0,1.0,0.0,3.2516291673878226,0.4999999375000079,0.0,legit
12,10,10,0,1.0,0.0,1.0,0.0,3.2516291673878226,0.4999999375000079,0.0,legit
12,10,10,0,1.0,0.0,1.0,0.0,3.2516291673878226,0.4999999375000079,0.0,legit
12,10,10,0,1.0,0.0,1.0,0.0,3.2516291673878226,0.4999999375000079,0.0,legit
10,10,10,0,1.0,0.0,1.0,0.0,3.3219280948873626,0.4285713673469475,0.0,legit
13,12,12,0,1.0,0.0,1.0,0.0,3.546593564294939,0.44444439506173394,0.0,dga
7,6,6,0,1.0,0.0,1.0,0.0,2.521640636343318,0.399999920000016,0.0,legit
9,9,9,0,1.0,0.0,1.0,0.0,3.169925001442312,0.49999991666668053,0.0,legit
9,9,9,0,1.0,0.0,1.0,0.0,3.169925001442312,0.49999991666668053,0.0,legit
11,10,9,1,0.9090909090909091,0.09090909090909091,0.9,0.1,3.2776134368191157,0.24999996875000394,0.0,legit
8,6,6,0,1.0,0.0,1.0,0.0,2.5,0.9999997500000625,0.0,legit
13,8,8,0,0.9230769230769231,0.0,1.0,0.0,3.0269868333592873,0.7142856122449125,0.0,legit
8,8,6,2,0.75,0.25,0.75,0.25,3.0,0.49999987500003124,0.0,legit
8,8,6,2,0.75,0.25,0.75,0.25,3.0,0.49999987500003124,0.0,legit
8,8,6,2,0.75,0.25,0.75,0.25,3.0,0.49999987500003124,0.0,legit
14,9,9,0,1.0,0.0,1.0,0.0,3.0391486719030705,0.9999998571428775,0.0,legit
10,9,9,0,1.0,0.0,1.0,0.0,3.1219280948873624,0.4285713673469475,0.0,legit
10,9,9,0,1.0,0.0,1.0,0.0,3.1219280948873624,0.4285713673469475,0.0,legit
10,9,9,0,1.0,0.0,1.0,0.0,3.1219280948873624,0.4285713673469475,0.0,legit
10,9,9,0,1.0,0.0,1.0,0.0,3.1219280948873624,0.4285713673469475,0.0,legit
12,9,9,0,1.0,0.0,1.0,0.0,3.0220552088742005,0.4999999375000079,0.0,legit
7,7,7,0,1.0,0.0,1.0,0.0,2.8073549220576037,0.7499998125000469,0.0,legit
7,7,7,0,1.0,0.0,1.0,0.0,2.8073549220576037,0.7499998125000469,0.0,legit
